run_id,track,dataset_id,tier,scale,algorithm,status,framework,qps,lat_p50_ms,lat_p95_ms,lat_p99_ms,build_time_s,rss_mb,index_bytes,bytes_per_insert,recall_at_k,recall_at_k_id_overlap,recall_at_k_tie_aware,error_bits_min_hamming,error_bits_prefix_gap,hamming_audit_gap,online_accuracy,online_f1,update_latency_ms,adaptation_lag_steps,reason
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/predict,ok,google_benchmark_compat+native,29460869.042607,1.4e-05,2.1e-05,2.7e-05,0.006788666,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/predict,ok,google_benchmark_compat+native,29585921.361804,1.4e-05,2.1e-05,2.7e-05,0.006759972,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/predict,ok,google_benchmark_compat+native,30358208.647111,1.4e-05,1.9e-05,2.1e-05,0.006588004,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/probe,ok,google_benchmark_compat+native,30076694.066034,1.4e-05,1.9e-05,2.1e-05,0.006649667,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/probe,ok,google_benchmark_compat+native,30008109.691644,1.4e-05,1.9e-05,2.1e-05,0.006664865,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/probe,ok,google_benchmark_compat+native,32500845.834513,1.4e-05,1.7e-05,2e-05,0.006153686,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/probe,ok,google_benchmark_compat+native,31875806.756747,1.4e-05,1.9e-05,2.1e-05,0.006274351,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,desktop,1M,core256/probe,ok,google_benchmark_compat+native,29574563.982203,1.4e-05,2e-05,2.1e-05,0.006762568,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/insert,ok,google_benchmark_compat+native,3484145.682514,0.000254,0.000314,0.000341,0.057402881,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/insert,ok,google_benchmark_compat+native,3157337.89876,0.000217,0.000357,0.000397,0.063344503,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/insert,ok,google_benchmark_compat+native,3233773.687615,0.000257,0.000318,0.000345,0.061847247,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/insert,ok,google_benchmark_compat+native,3338943.426078,0.000257,0.000318,0.000351,0.059899188,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/insert,ok,google_benchmark_compat+native,3602041.356081,0.000253,0.000308,0.000339,0.055524071,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/match_batch,ok,google_benchmark_compat+native,252729478.366357,3.957e-06,3.957e-06,3.957e-06,0.00079136,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/match_batch,ok,google_benchmark_compat+native,247692128.591845,4.037e-06,4.037e-06,4.037e-06,0.000807454,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/match_batch,ok,google_benchmark_compat+native,251608406.740086,3.974e-06,3.974e-06,3.974e-06,0.000794886,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/match_batch,ok,google_benchmark_compat+native,250314144.251035,3.995e-06,3.995e-06,3.995e-06,0.000798996,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/match_batch,ok,google_benchmark_compat+native,252495284.650559,3.96e-06,3.96e-06,3.96e-06,0.000792094,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/predict,ok,google_benchmark_compat+native,30047557.772064,1.4e-05,1.9e-05,2.1e-05,0.006656115,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,edge,1M,core256/predict,ok,google_benchmark_compat+native,32040088.558805,1.3e-05,2e-05,2.2e-05,0.00624218,58.17578125,300464,1.50232,,,,,,,,,,,
